# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-163.18793367230398,-159.39,-0.5433072419767777,-1.840579183817952,0.0,0.0
 0.069284919552763,0.012001000193582105,0.17321229888190753,2.5000000000000004,-163.18793367230398,-159.33244,-0.5433072419767777,-1.840579183817952,0.0,0.0
 0.09798851368802591,0.02400437203697111,0.4181835831019724,8.53451602839914,-163.5615529266204,-159.27488,-0.5382779650771997,-1.8577762139243061,-13.016462417764897,-453.47848622810363
 0.12001766101459252,0.036010597388534106,0.545015436756546,5.757456327037111,-163.93179423184628,-159.21731999999997,-0.5331918602854567,-1.8754974981512782,-16.806883159719963,-172.06388816438263
 0.1385931379109527,0.048020144690010896,0.6465269973138632,5.464815849611277,-164.29863150205904,-159.15975999999998,-0.5280525409547363,-1.8937509479491703,-19.74847118378133,-158.35868120499032
 0.15496253616793623,0.060033469038997374,0.7338891851972228,5.336921156896471,-164.66204028768573,-159.10219999999998,-0.5228635609524708,-1.9125448294357268,-22.20049753335649,-149.79331011933036
 0.16976573537255102,0.07205101226645756,0.8118206788512181,5.264503475012399,-165.0219977467961,-159.04464,-0.5176284109126554,-1.9318877768645895,-24.31619369130308,-142.92154882892078
 0.18338288144651144,0.08407320301906318,0.8828715420476559,5.2177499463199455,-165.37848261507685,-158.98708,-0.512350514776323,-1.9517888069978233,-26.179117587822134,-136.8072198389244
 0.19606168095388848,0.09610045684616092,0.9486114060010009,5.1850227551192685,-165.73147517460868,-158.92952,-0.5070332265794322,-1.9722573345858219,-27.84116582381853,-131.0887702758728
 0.20797420637296607,0.10813317629116272,1.0100897183171356,5.160812686928567,-166.080957221529,-158.87195999999997,-0.5016798275228762,-1.9933031888837522,-29.337360016089544,-125.59840500947838
 0.2192457534249388,0.12017175098717267,1.0680498994947625,5.142167344941601,-166.4269120327389,-158.81439999999998,-0.49629352349076894,-2.0149366305776506,-30.69275314335607,-120.24907681411068
 0.22997091794975263,0.1322165577566297,1.1230416784367308,5.127359940701961,-166.76932433168741,-158.75683999999998,-0.4908774427254982,-2.037168370271205,-31.926064924812444,-114.99234147904848
 0.24022319681063312,0.14426796071480047,1.175485286900964,5.115312329665729,-167.10818025344233,-158.69928,-0.4854346337387542,-2.0600095883108516,-33.05176598813548,-109.80008236201628
 0.25006104164934057,0.1563263113768831,1.2257105961499315,5.105316263106096,-167.44346730899642,-158.64172,-0.4799680636409891,-2.0834719552257317,-34.08135227289353,-104.65567424961816
 0.25953184680773905,0.16839194876858932,1.2739822211426965,5.0968871374107945,-167.7751743491089,-158.58416,-0.47448061665519514,-2.1075676537629766,-35.0241647425674,-99.54934706240883
 0.26867467282194324,0.1804651995399456,1.3205162990742068,5.089682102581349,-168.103291527538,-158.52659999999997,-0.46897509281365485,-2.1323094026175617,-35.88793857821947,-94.47558493513095
 0.2775221634984793,0.1925463780821917,1.3654920908010562,5.083451723337465,-168.42781026399024,-158.46903999999998,-0.46345420703969126,-2.157710481014919,-36.67918377273814,-89.43159404700934
 0.2861019305405245,0.20463578664753782,1.409060235097513,5.0780101700839655,-168.74872320667325,-158.41147999999998,-0.4579205883371407,-2.183784755412127,-37.40345642374218,-84.41635390037149
 0.2944375760473801,0.21673371547164183,1.45134876646976,5.073216145944214,-169.06602419469,-158.35392,-0.45237677928871084,-2.210546707486485,-38.065556861286005,-79.4300137882895
 0.3025494623353976,0.2288404428985954,1.492467595956941,5.06896029200011,-169.37970822023985,-158.29636,-0.44682523564495874,-2.2380114644970197,-38.66967736138089,-74.47349218729343
 0.3104553014578938,0.2409562355082793,1.5325119094832322,5.065156640026299,-169.68977139077666,-158.2388,-0.4412683262801154,-2.2661948307733373,-39.219514302352664,-69.5482076541635
 0.31817061350532116,0.2530813482458812,1.5715647874080407,5.061736671795468,-169.9962108911512,-158.18123999999997,-0.43570833320739927,-2.2951133218835986,-39.718354681024636,-64.6558915058154
 0.3257090877169051,0.26521602455344656,1.609699253055575,5.0586451020732,-170.2990249458271,-158.12367999999998,-0.430147451771672,-2.324784201048373,-40.16914380507141,-59.79845674262104
 0.3330828704711656,0.2773604965032783,1.6469798954701818,5.055836828535058,-170.5982127812376,-158.06611999999998,-0.4245877911125316,-2.3552255173888472,-40.57453892815097,-54.97790436602392
 0.34030279748073533,0.28951498493303607,1.6834641698797534,5.053274688402407,-170.89377458830765,-158.00856,-0.41903137462946033,-2.3864561475480843,-40.93695222656765,-50.1962551610701
 0.34737858286450785,0.30167969958238455,1.719203450863113,5.050927783271029,-171.18571148524873,-157.951,-0.4134801407175097,-2.418495839400426,-41.258585599642764,-45.45550149284463
 0.3543189745023797,0.3138548392310452,1.7542438934172178,5.048770211020709,-171.47402548064326,-157.89344,-0.40793594363302593,-2.451365258707351,-41.54145910459305,-40.757571000277466
 0.3611318827454065,0.32604059183810524,1.78862714311947,5.046780093867345,-171.75871943686644,-157.83587999999997,-0.4024005543370917,-2.485086039822644,-41.7874343918492,-36.10430061316449
 0.36782448786476424,0.3382371346824405,1.822390926525432,5.044938824838679,-172.03979703391911,-157.77831999999998,-0.3968756616509092,-2.5196808386793883,-41.998234176360846,-31.497418531676495
 0.37440333038269824,0.35044463450414,1.8555695456186567,5.043230477516266,-172.31726273367997,-157.72075999999998,-0.3913628733886771,-2.5551733902128797,-42.17545852549184,-26.93853039465186
