# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.29072989248857983,0.1913685540727554,0.8557369019962996,-2.929887928977855,-131.7860037575913,41.040000000000035,6.888307314351269,0.14517354617970882,333.5528688291384,1177.5026128611405
 0.29337826389407046,0.1936156285089521,0.8484740590152974,-2.7423808329695882,-130.8947341832553,41.76000000000003,7.00306307842726,0.1427946583946205,336.534963520667,1126.0107571566684
 0.2960224023213077,0.19584124782247303,0.84171815310229,-2.555050009263801,-129.99739986751808,42.48000000000003,7.112104931470043,0.14060534956045764,339.36737445126715,1071.2037242163474
 0.2986616738211973,0.19804627713460138,0.8354689209581533,-2.3677867716141443,-129.09466005882845,43.20000000000003,7.2149253441677095,0.13860157275339857,342.0412825006431,1013.1235265064032
 0.30129543262703373,0.20023157549036175,0.8297260747330857,-2.1804753769940466,-128.1872032732404,43.92000000000004,7.311032585480506,0.1367795845946536,344.5481733472051,951.8300768493477
 0.3039230222349218,0.20239799502954803,0.8244893086358165,-1.9929923917906949,-127.2757452549394,44.640000000000036,7.399955528432698,0.13513594725775316,346.87989919156826,887.4010756334766
 0.3065437765467824,0.20454638014718773,0.8197583069564683,-1.8052061034250046,-126.36102668125854,45.36000000000003,7.4812483875276765,0.13366753089860572,349.0287393752081,819.9319462778193
 0.30915702106720294,0.20667756664761744,0.8155327539294825,-1.6169757533082931,-125.44381062819191,46.080000000000034,7.554495300329185,0.13237151659309726,350.9874586550487,749.53540112099
 0.31176207414471585,0.20879238089660807,0.8118123454934276,-1.4281507229813772,-124.5248798167454,46.80000000000003,7.619314671526613,0.131245399765021,352.7493621449839,676.3407260850395
 0.3143582482474566,0.2108916389761015,0.8085968029945515,-1.2385696689145353,-123.60503366397303,47.52000000000003,7.675363194414111,0.13028699420084364,354.3083461934585,600.4928740444648
 0.31694485126210015,0.21297614584624486,0.8058858890762697,-1.0480595216716793,-122.6850851665258,48.24000000000003,7.7223394676654245,0.1294944367813857,355.658944275229,522.1512826376279
 0.31952118780424105,0.21504669451946531,0.8036794259417132,-0.8564343588136137,-121.7658576478599,48.960000000000036,7.759987135827304,0.12886619300991772,356.79636710118103,441.4884497220496
 0.3220865605287809,0.21710406525131176,0.8019773158754135,-0.6634942556368425,-120.8481814030353,49.680000000000035,7.78809749958243,0.1284010632960895,357.71653609875455,358.6882283308758
 0.3246402714274698,0.21914902475271816,0.800779564537344,-0.46902385805866215,-119.93289027588126,50.400000000000034,7.806511521100859,0.12809819050378882,358.41611030595715,273.94416790158635
 0.32718162310145943,0.22118232542824895,0.8000863069607177,-0.2727908867244553,-119.02081820746972,51.12000000000003,7.815121217597672,0.12795706837512047,358.8925050186758,187.45721719451078
 0.32970991999685795,0.22320470464467196,0.7998978364066832,-0.07454447077694716,-118.1127957915984,51.84000000000004,7.8138703874350846,0.12797755150994405,359.1439033619508,99.4338693894828
 0.33222446959098206,0.22521688403397835,0.8002146364535279,0.12598679603891252,-117.20964687660455,52.56000000000004,7.802754683080359,0.1281598666902112,359.1692592201363,10.083658021634397
 0.33472458351843243,0.2272195688346918,0.8010374162251869,0.3290969113947888,-116.3121852490618,53.28000000000004,7.781821024204108,0.12850462595961282,358.9682924801631,-80.38303285570068
 0.3372095786256426,0.22921344727495582,0.802367149327102,0.5351049175335947,-115.42121143473061,54.000000000000036,7.751166370198006,0.12901284171177643,358.54147629750247,-171.75735333328504
 0.33967877794444296,0.23119919000053513,0.8042051163954096,0.7443575147269196,-114.53750964993337,54.72000000000004,7.710935900824214,0.12968594381560233,357.89001643924723,-263.83445568573563
 0.34213151157525157,0.23317744955043868,0.8065529517982598,0.9572321157745076,-113.6618449319743,55.44000000000004,7.661320627413668,0.13052579948446605,357.01582387908536,-356.4156128415849
 0.3445671174717077,0.2351488598824744,0.8094126947648458,1.1741402707010056,-112.79496047649495,56.16000000000004,7.602554518410528,0.13153473580207495,355.92148004760367,-449.3107169242978
 0.3469849421202385,0.23711403595056396,0.8127868451021554,1.3955314498757831,-111.93757520287575,56.88000000000004,7.534911187654397,0.13271556559796666,354.6101964591223,-542.3402351689064
 0.3493843411082876,0.2390735733352068,0.8166784242232675,1.621897458694996,-111.09038156673238,57.600000000000044,7.458700224926792,0.13407161701686637,353.0857687125273,-635.3373299679847
 0.35176467957638013,0.24102804792803292,0.8210910418938555,1.853777405918233,-110.2540436333329,58.32000000000004,7.374263243119771,0.13560676735170873,351.3525259580628,-728.149705471683
 0.354125332550284,0.24297801567092156,0.826028969291463,2.091763360474578,-109.4291954217526,59.04000000000004,7.281969723516364,0.13732548169907985,349.41527649285644,-820.6413592433688
 0.3564656851509856,0.2449240123497258,0.8314972189322544,2.336506746527054,-108.6164395249592,59.76000000000004,7.182212740022098,0.1392328570870101,347.2792503786619,-912.6941442730368
 0.358785132680439,0.24686655344223418,0.8375016325401249,2.588725776989452,-107.81634600651832,60.48000000000005,7.075404626665871,0.14133467310564654,344.95004016298356,-1004.2090567262102
 0.361083080582252,0.2488061340196065,0.8440489777170415,2.8492139320264176,-107.02945157193544,61.200000000000045,6.961972675529063,0.1436374497008503,342.4335399257925,-1095.1076111018838
 0.36335894427737575,0.2507432287001468,0.8511470544966052,3.118849689800019,-106.25625900730077,61.920000000000044,6.842354917621368,0.14614851349272504,339.73588413546514,-1185.332757892043
 0.3656121488751687,0.25267829165397343,0.858804813252225,3.3986078153403168,-105.49723687613174,62.64000000000004,6.716996054322732,0.14887607375568557,336.8633864463574,-1274.8499146155464
 0.36784212876110584,0.25461175665683206,0.867032485383197,3.6895723512386267,-104.75281946150635,63.36000000000005,6.58634358718961,0.15182930965596642,333.82247944023527,-1363.6477285283702
 0.37004832706204677,0.2565440371910509,0.87584172891201,3.992951823530943,-104.02340693845795,64.08000000000004,6.450844183755629,0.1550184706860813,330.6196558746808,-1451.7387508586316
 0.3722301949907584,0.2584755265914306,0.8852457909861771,4.310096844276082,-103.30936576038019,64.80000000000005,6.310940325757844,0.15845499218532316,327.2614115096329,-1539.160240111781
 0.3743871910712253,0.26040659823367657,0.8952596899610308,4.64252070995232,-102.61102924017426,65.52000000000005,6.167067251765132,0.16215162883358877,323.7541906217776,-1625.9746225853662
