# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,7.691013833822178,1.812716362941521,-0.6381729546905692,0,3.0,-0.18886878778508914,0.0,0.0,0.053112407531214115
 0.0665472519897274,7.697656226894551,1.81264237545144,-0.6381729546905692,0.1996417559691822,3.0,-0.18886878778508914,0.003534484767760801,-2.636618693767067,0.39484943754480145
 0.09340026267930672,7.704098342155179,1.8125626570837363,-0.708974104658641,0.2802007880379202,3.000000000000001,-0.21050070198119114,0.014137380934925737,-3.802980558016059,0.878347973421955
 0.11351715687274323,7.710341559182784,1.8124770623236623,-0.7854782621639461,0.34055147061822977,3.0000000000000013,-0.23493255796488355,0.031807014181274594,-4.998460364798129,1.4946122438894065
 0.1300656497589299,7.716387257556091,1.8123854456564692,-0.868195247952694,0.39019694927678983,3.000000000000004,-0.2626033322930847,0.05654059426688592,-6.295508090731923,2.236396672309162
 0.14428209963990263,7.722236816853823,1.8122876615674093,-0.9576950231998427,0.432846298919708,2.9999999999999982,-0.294035018443331,0.08833421547274332,-7.739517490221369,3.102191028588509
 0.15680506853083823,7.727891616654704,1.8121835645417341,-1.0546167599607368,0.4704152055925148,3.000000000000002,-0.329851284054392,0.12718285721749673,-9.37110127080196,4.09383929712849
 0.16801643378031472,7.733353036537457,1.812073009064695,-1.159679599097531,0.5040493013409443,2.9999999999999973,-0.37080103492015787,0.17308038485026436,-11.232909470525918,5.2155970673690355
 0.17816659781432753,7.738622456080806,1.8119558496215444,-1.273695472802585,0.5344997934429827,3.0,-0.4177883844608892,0.22601955061937623,-13.373237716476332,6.473744917672396
 0.187430547036944,7.743701254863475,1.8118319406975336,-1.3975844679500011,0.5622916411108321,2.9999999999999942,-0.4719110382287097,0.28599199481686477,-15.848913601306036,7.8764685968810575
 0.1959364213964544,7.748590812464187,1.8117011367779146,-1.5323933357774457,0.5878092641893633,3.0000000000000067,-0.5345098345342215,0.35298824709856413,-18.72829441018215,9.433896425545685
 0.2037814811196704,7.753292508461667,1.811563292347939,-1.679317923939297,0.6113444433590113,2.9999999999999964,-0.6072332037424953,0.426997727979604,-21.31497031275373,10.764412815259387
 0.2113073001230587,7.757807722434636,1.8114182618928587,-1.8397305325756768,0.5892006636127618,-2.9423747417098145,-0.6921217649830648,0.5080087505049997,-23.407855316486337,11.738381043417313
 0.21880405553291432,7.7621378339618206,1.8112658998979254,-2.0152134985526633,0.566710397383195,-3.0,-0.791720378440031,0.5960085220951851,-25.75564262409305,12.714630735496343
 0.22627376711531771,7.766284222621943,1.8111060608483909,-2.2076007205740935,0.5443012626359848,-3.0,-0.909228035776674,0.6909831465661043,-28.41044372688101,13.697308558687915
 0.2337157020998959,7.770248267993726,1.8109385992295066,-2.4190293956725593,0.5219754576822503,-2.9999999999999925,-1.0487004935624935,0.792917626323566,-31.426600656325615,14.68682877627872
 0.24112902733616834,7.774031349655894,1.810763369526525,-2.652005007408354,0.499735481973433,-2.9999999999999964,-1.2153273429376097,0.9017958647315654,-34.87092759702873,15.68371033113064
 0.24851279058335515,7.777634847187173,1.8105802262246975,-2.909483680994607,0.47758419223187254,-3.0,-1.4158155185202699,1.017600668654092,-38.82628955733521,16.68860302913092
 0.2558658975091935,7.781060140166282,1.8103890238092755,-3.1949775396432525,0.45552487145435766,-2.999999999999989,-1.6589272032888567,1.1403137511701609,-43.39643130416808,17.702321470664472
 0.26318708323650697,7.784308608171949,1.8101896167655112,-3.5126908731236686,0.4335613142724171,-3.0000000000000075,-1.9562451600616573,1.2699157344615049,-48.7125781023765,18.725889389699876
 0.2704748769199474,7.787381630782893,1.8099818595786563,-3.867698092122268,0.41169793322209575,-3.0,-2.32327870122259,1.4063861528725643,-54.942585730825265,19.760598086015012
 0.2777275573624045,7.790280587577843,1.8097656067339625,-4.266179109110246,0.38993989189472456,-2.9999999999999925,-2.7810891919921255,1.5497034561422602,-62.3038192183313,20.80808408983922
 0.2849430970544072,7.793006858135519,1.8095407127166816,-4.7157347896434745,0.3682932728187166,-2.9999999999999925,-3.3587237178373637,1.6998450128070244,-71.08158332462513,21.87043324916625
 0.29211909120045426,7.795561822034647,1.809307032012065,-5.225815815472742,0.34676529038057535,-3.0,-4.096933270377715,1.8567871137745549,-81.65598054818912,22.950321299006507
 0.29925266724761457,7.7979468588539484,1.809064419105365,-5.808314962418692,0.32536456223909443,-3.0,-5.0539812877619275,2.0205049760677807,-94.54183340894376,24.051204874633164
 0.30634036915523855,7.8001633481721475,1.8088127284818334,-6.478399295421531,0.3041014565162225,-3.0,-6.314943009398947,2.1909727467383733,-110.44932459194254,25.17758192566245
 0.3133780092564207,7.802212669567967,1.8085518146267214,-7.255701891318267,0.28298853621267617,-2.999999999999992,-8.007002234176294,2.3681635069492137,-130.3783082677206,26.335345912967554
 0.32036047950320207,7.804096202620134,1.8082815320252812,-8.166064549623318,0.262041125472332,-3.0,-10.325378084581962,2.5520492762252056,-155.7687965334169,27.532261014677548
 0.3272815144499838,7.805815326907369,1.8080017351627642,-9.244145834049235,0.24127802063198667,-3.000000000000008,-13.57874648281678,2.742601016871706,-188.74776753761947,28.778575594606796
 0.3341334040106742,7.807371422008396,1.8077122785244228,-10.537424692043864,0.22072235194991557,-2.999999999999992,-18.271762002210593,2.939788638559931,-232.54572034613545,30.08773644382025
