# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-0.13914440450046706,0.0,-0.6800099689065714,-1.4705666765561682,0.0,0.0
 0.05491064109923918,0.007537946264823637,0.13727660274809794,2.4999999999999996,-0.13914440450046706,0.36,-0.6800099689065714,-1.4705666765561682,0.0,0.0
 0.07709158776090787,0.014857782258744397,0.3300055721503676,8.68894246679418,-0.4285869492330643,0.72,-0.7383503798484766,-1.3543705363911627,-13.049152010846697,-588.3045575055273
 0.09372527194984576,0.021961066505181353,0.4270421492768838,5.833739298179634,-0.7336677494573318,1.08,-0.8033204568841587,-1.2448332311599568,-18.34114419625445,-318.14913192395187
 0.10742322244646169,0.028849371801954966,0.5028712359907684,5.535797981794298,-1.0556627224110713,1.44,-0.8758669835390546,-1.1417258770953664,-23.506799286016406,-377.1115314687501
 0.11920450799887998,0.035524286818137595,0.5665693261133542,5.40671812419577,-1.395988031395869,1.8,-0.9571005240900354,-1.0448223303928825,-28.886941706878552,-456.66853561305845
 0.12959539793934227,0.04198741791764119,0.6219997648455557,5.334522745386277,-1.7562195331437898,2.16,-1.0483288186668864,-0.9538991795261872,-34.66801244282008,-556.3595388908843
 0.138910606144725,0.04824039124873727,0.6712650102101677,5.2886896651590005,-2.1381154824921516,2.52,-1.151098035504348,-0.8687357367974786,-40.997038491065126,-679.4293706272571
 0.14735651345860587,0.054284855146690715,0.7156677990083264,5.257314240849251,-2.543643132707115,2.88,-1.2672439737787036,-0.7891140306772751,-48.014693406412114,-830.8941425172235
 0.15507737798481133,0.060122482906610104,0.7560847286085437,5.234767358375187,-2.9750100116808107,3.24,-1.3989559348823244,-0.714818798123271,-55.870282079110304,-1017.4493602413893
 0.1621788839471805,0.06575497599588258,0.7931406548299782,5.218037753934675,-3.4347008320893364,3.6000000000000005,-1.5488568042650406,-0.6456374774261442,-64.73145595376879,-1247.7879933656018
 0.16874130234283116,0.07118406779088687,0.8273004657250294,5.205369245839468,-3.9255212155178296,3.960000000000001,-1.7201039872969233,-0.58136020111869,-74.7926075170384,-1533.1469218631037
 0.17483331157516246,0.07641152794194223,0.8580847388267823,5.053221675761041,-4.450649689095033,4.320000000000001,-1.9165173115607232,-0.521779789813454,-86.19955314418424,-1872.4439166321824
 0.1806943262958601,0.08143916749468603,0.8578104291376645,-0.04680242282093088,-5.013699763066404,4.6800000000000015,-2.142741985294443,-0.4666917467725756,-96.06699535884312,-1683.5723308820407
 0.18652314593052874,0.08626884492682571,0.8285858432492463,-5.013808578772319,-5.618794338123162,5.040000000000002,-2.4044573643802107,-0.41589425323736895,-103.81082500096205,-1328.541647790955
 0.19231862169998631,0.09090247329841322,0.7995251047389321,-5.0143835754547785,-6.27065524582577,5.400000000000002,-2.7086458726533853,-0.3691881652363812,-112.47754863163186,-1495.4291891519642
 0.19807953373680315,0.09534202876400276,0.7706341352232472,-5.014999245093231,-6.974711422014215,5.7600000000000025,-3.0639412790357636,-0.3263770121321335,-122.21262391943542,-1689.8496671340627
 0.20380459377971968,0.09958956075975756,0.7419192050239115,-5.015655728338414,-7.737230085816521,6.120000000000003,-3.4810820923956105,-0.28726699728928834,-133.18963610621879,-1917.3619323634787
 0.20949245186538093,0.10364720426231364,0.7133869097024694,-5.0163514791921955,-8.565476383449557,6.480000000000003,-3.9735046416709108,-0.2516670018483952,-145.61655462554435,-2184.8151504787174
 0.21514170895692009,0.10751719462518051,0.6850441217594665,-5.017082332020556,-9.46790829076157,6.840000000000003,-4.558122140752484,-0.21938859230194158,-159.7434658556394,-2500.6670790842268
 0.22075093831194348,0.11120188564076695,0.6568979056430599,-5.017840122939521,-10.45441517875968,7.200000000000004,-5.256351378217354,-0.19024603342616364,-175.8720896507174,-2875.3724931275674
 0.22631871965123843,0.11470377166269602,0.6289553789072673,-5.018610651712673,-11.536610319968457,7.560000000000004,-6.095468141203875,-0.16405630820055386,-194.36739255026424,-3321.844334836784
 0.2318436920370032,0.11802551486800428,0.6012234945946179,-5.019370664023821,-12.728189664119268,7.920000000000004,-7.11039578401683,-0.14063914729583119,-215.671547467087,-3855.974913415572
 0.23732463410064,0.12116997906053835,0.5737087084711134,-5.02008337326729,-14.045371179504535,8.280000000000005,-8.346056086646577,-0.11981707163458535,-240.3202770786575,-4497.170253833186
 0.24276058432978073,0.12414027183791085,0.5464164777391678,-5.020691798397826,-15.507430346738746,8.640000000000006,-9.860430264520058,-0.10141545279197546,-268.9611025863498,-5268.779937343095
 0.24815102024236596,0.12693979749108972,0.5193505123848564,-5.021108829272895,-17.13734675548819,9.000000000000005,-11.72847201398574,-0.08526259847041792,-302.3719111369124,-6198.164506984907
 0.25349612456645765,0.12957232370420593,0.49251166179316247,-5.021202387149808,-18.962571704889342,9.360000000000007,-14.046941796812552,-0.07118987281821827,-341.4760196867291,-7315.873775103877
 0.258797180819391,0.13204206598835577,0.46589626035060366,-5.020773252091229,-21.015912522664607,9.720000000000006,-16.940003125047525,-0.05903186632364889,-387.345600537447,-8652.913431230949
 0.264057162924625,0.13435379479875373,0.43949366445518,-5.019521999732956,-23.336497301198975,10.080000000000007,-20.56486069519394,-0.048626636222909234,-441.17731431543376,-10234.200934718212
